Timestamp,scan,PosX,PosY,PosZ,RotX,RotY,RotZ,Joint0RotX,Joint0RotY,Joint0RotZ,Joint1RotX,Joint1RotY,Joint1RotZ
1.3145,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,0.0382,338.9631,272.1032,1.0538,256.9874,71.1442
1.3206,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,0.0294,339.1038,272.0977,1.0722,256.9930,70.8539
1.3261,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,0.0215,339.2316,272.0927,1.0890,256.9980,70.5904
1.3325,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,0.0123,339.3807,272.0868,1.1086,257.0034,70.2828
1.3381,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,0.0042,339.5114,272.0816,1.1258,257.0079,70.0132
1.3437,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,-0.0038,339.6416,272.0764,1.1429,257.0122,69.7446
1.3492,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.9884,339.7673,272.0714,1.1596,257.0161,69.4853
1.3551,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.9799,339.9056,272.0659,1.1779,257.0201,69.1999
1.3613,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.9710,340.0495,272.0601,1.1969,257.0241,68.9031
1.3669,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.9631,340.1794,272.0549,1.2141,257.0274,68.6351
1.3727,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.9548,340.3148,272.0493,1.2321,257.0306,68.3557
1.3791,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.9457,340.4637,272.0433,1.2519,257.0338,68.0486
1.3846,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.9380,340.5900,272.0381,1.2687,257.0363,67.7880
1.3903,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.9298,340.7231,272.0327,1.2864,257.0387,67.5134
1.3960,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.9218,340.8557,272.0273,1.3041,257.0408,67.2398
1.4018,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.9136,340.9900,272.0217,1.3220,257.0428,66.9628
1.4075,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.9056,341.1215,272.0163,1.3395,257.0444,66.6914
1.4130,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.8977,341.2511,272.0109,1.3568,257.0458,66.4241
1.4193,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.8890,341.3959,272.0049,1.3762,257.0471,66.1252
1.4253,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.8806,341.5346,271.9991,1.3947,257.0480,65.8389
1.4310,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.8726,341.6683,271.9935,1.4126,257.0486,65.5632
1.4371,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.8641,341.8087,271.9875,1.4313,257.0491,65.2734
1.4431,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.8557,341.9487,271.9817,1.4500,257.0492,64.9846
1.4489,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.8476,342.0831,271.9760,1.4680,257.0491,64.7072
1.4555,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.8384,342.2376,271.9694,1.4886,257.0487,64.3884
1.4610,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.8307,342.3649,271.9640,1.5057,257.0481,64.1256
1.4669,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.8225,342.5029,271.9580,1.5241,257.0472,63.8410
1.4731,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.8140,342.6462,271.9519,1.5432,257.0460,63.5452
1.4790,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.8059,342.7826,271.9460,1.5614,257.0446,63.2637
1.4849,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.7978,342.9189,271.9401,1.5796,257.0429,62.9824
1.4911,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.7892,343.0638,271.9338,1.5989,257.0408,62.6835
1.4967,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.7816,343.1930,271.9282,1.6161,257.0387,62.4166
1.5022,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.7739,343.3225,271.9225,1.6334,257.0364,62.1493
1.5084,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.7655,343.4654,271.9163,1.6524,257.0336,61.8545
1.5139,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.7579,343.5939,271.9106,1.6694,257.0308,61.5894
1.5203,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.7492,343.7412,271.9041,1.6890,257.0273,61.2852
1.5257,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.7419,343.8673,271.8986,1.7057,257.0241,61.0249
1.5314,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.7341,344.0004,271.8927,1.7233,257.0205,60.7503
1.5376,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.7257,344.1436,271.8863,1.7422,257.0163,60.4547
1.5436,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.7175,344.2842,271.8800,1.7608,257.0120,60.1645
1.5495,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.7096,344.4202,271.8739,1.7787,257.0074,59.8838
1.5555,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.7015,344.5586,271.8677,1.7969,257.0027,59.5981
1.5612,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.6938,344.6927,271.8617,1.8145,256.9977,59.3213
1.5668,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.6863,344.8216,271.8558,1.8314,256.9927,59.0552
1.5724,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.6788,344.9516,271.8499,1.8484,256.9875,58.7869
1.5780,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.6713,345.0814,271.8441,1.8653,256.9821,58.5189
1.5843,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.6629,345.2279,271.8374,1.8844,256.9756,58.2164
1.5900,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.6552,345.3617,271.8313,1.9018,256.9695,57.9403
1.5958,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.6476,345.4949,271.8251,1.9191,256.9631,57.6652
1.6014,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.6401,345.6252,271.8192,1.9359,256.9567,57.3964
1.6072,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.6323,345.7606,271.8129,1.9534,256.9497,57.1167
1.6132,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.6244,345.9001,271.8065,1.9714,256.9423,56.8287
1.6191,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.6166,346.0364,271.8001,1.9889,256.9348,56.5473
1.6247,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.6092,346.1663,271.7941,2.0055,256.9274,56.2791
1.6307,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.6013,346.3056,271.7876,2.0233,256.9192,55.9914
1.6366,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.5935,346.4439,271.7811,2.0408,256.9109,55.7060
1.6424,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.5859,346.5778,271.7748,2.0578,256.9025,55.4294
1.6482,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.5783,346.7134,271.7684,2.0750,256.8938,55.1496
1.6541,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.5706,346.8503,271.7620,2.0922,256.8847,54.8668
1.6606,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.5621,347.0016,271.7548,2.1112,256.8745,54.5543
1.6662,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.5548,347.1315,271.7487,2.1275,256.8654,54.2861
1.6718,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.5476,347.2614,271.7425,2.1436,256.8560,54.0179
1.6776,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.5401,347.3961,271.7360,2.1604,256.8462,53.7397
1.6837,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.5323,347.5363,271.7293,2.1777,256.8356,53.4503
1.6902,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.5239,347.6874,271.7220,2.1963,256.8239,53.1383
1.6961,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.5162,347.8260,271.7154,2.2133,256.8130,52.8519
1.7020,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.5087,347.9615,271.7089,2.2299,256.8020,52.5723
1.7083,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.5006,348.1080,271.7018,2.2477,256.7899,52.2696
1.7138,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.4936,348.2357,271.6956,2.2631,256.7790,52.0059
1.7204,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.4851,348.3899,271.6880,2.2817,256.7657,51.6875
1.7265,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.4773,348.5318,271.6811,2.2987,256.7531,51.3944
1.7319,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.4704,348.6576,271.6750,2.3137,256.7418,51.1345
1.7386,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.4620,348.8122,271.6674,2.3320,256.7275,50.8153
1.7440,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.4551,348.9377,271.6612,2.3468,256.7157,50.5561
1.7495,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.4482,349.0655,271.6549,2.3618,256.7035,50.2921
1.7558,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.4402,349.2118,271.6476,2.3789,256.6892,49.9898
1.7618,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.4327,349.3506,271.6407,2.3950,256.6754,49.7033
1.7678,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.4251,349.4913,271.6338,2.4113,256.6612,49.4125
1.7736,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.4178,349.6264,271.6270,2.4268,256.6473,49.1334
1.7793,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.4108,349.7578,271.6205,2.4418,256.6335,48.8620
1.7858,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.4026,349.9095,271.6129,2.4590,256.6174,48.5486
1.7919,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.3951,350.0508,271.6057,2.4749,256.6020,48.2567
1.7974,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.3882,350.1795,271.5993,2.4894,256.5878,47.9909
1.8043,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.3796,350.3399,271.5912,2.5072,256.5699,47.6597
1.8100,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.3727,350.4707,271.5845,2.5216,256.5550,47.3894
1.8166,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.3646,350.6238,271.5768,2.5384,256.5372,47.0731
1.8221,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.3577,350.7537,271.5701,2.5526,256.5220,46.8048
1.8277,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.3509,350.8823,271.5636,2.5665,256.5067,46.5392
1.8339,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.3433,351.0276,271.5562,2.5821,256.4891,46.2389
1.8397,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.3362,351.1616,271.5493,2.5963,256.4726,45.9621
1.8458,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.3288,351.3034,271.5420,2.6113,256.4550,45.6690
1.8519,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.3214,351.4449,271.5347,2.6262,256.4371,45.3769
1.8572,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.3149,351.5689,271.5283,2.6391,256.4212,45.1205
1.8635,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.3074,351.7143,271.5208,2.6541,256.4023,44.8203
1.8690,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.3008,351.8414,271.5142,2.6671,256.3857,44.5576
1.8746,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.2940,351.9720,271.5074,2.6804,256.3683,44.2877
1.8802,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.2872,352.1031,271.5005,2.6936,256.3506,44.0168
1.8860,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.2803,352.2369,271.4935,2.7070,256.3324,43.7404
1.8921,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.2730,352.3790,271.4861,2.7210,256.3128,43.4468
1.8978,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.2663,352.5106,271.4792,2.7339,256.2944,43.1748
1.9035,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.2594,352.6448,271.4721,2.7470,256.2755,42.8976
1.9093,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.2526,352.7781,271.4651,2.7598,256.2564,42.6221
1.9152,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.2456,352.9160,271.4578,2.7730,256.2365,42.3373
1.9209,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.2389,353.0474,271.4508,2.7854,256.2172,42.0657
1.9265,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.2323,353.1775,271.4439,2.7975,256.1980,41.7968
1.9320,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.2258,353.3052,271.4371,2.8094,256.1789,41.5328
1.9381,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.2186,353.4486,271.4295,2.8225,256.1572,41.2366
1.9441,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.2116,353.5881,271.4220,2.8352,256.1359,40.9482
1.9496,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.2051,353.7164,271.4152,2.8466,256.1161,40.6833
1.9558,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.1980,353.8600,271.4074,2.8594,256.0937,40.3865
1.9614,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.1915,353.9897,271.4005,2.8707,256.0732,40.1185
1.9683,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.1835,354.1508,271.3918,2.8847,256.0475,39.7855
1.9744,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.1765,354.2920,271.3841,2.8967,256.0248,39.4937
1.9804,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.1696,354.4313,271.3766,2.9085,256.0021,39.2058
1.9867,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.1623,354.5777,271.3687,2.9206,255.9780,38.9032
1.9928,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.1554,354.7191,271.3609,2.9322,255.9545,38.6112
1.9986,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.1487,354.8543,271.3536,2.9431,255.9318,38.3317
2.0045,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.1420,354.9921,271.3460,2.9541,255.9084,38.0469
2.0099,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.1360,355.1154,271.3393,2.9639,255.8874,37.7920
2.0158,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.1292,355.2532,271.3317,2.9745,255.8636,37.5072
2.0218,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.1224,355.3933,271.3240,2.9853,255.8392,37.2178
2.0273,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.1163,355.5203,271.3170,2.9948,255.8169,36.9553
2.0336,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.1091,355.6677,271.3088,3.0058,255.7908,36.6507
2.0391,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.1030,355.7943,271.3018,3.0150,255.7682,36.3891
2.0448,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.0966,355.9287,271.2944,3.0247,255.7439,36.1112
2.0507,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.0900,356.0655,271.2868,3.0344,255.7191,35.8286
2.0563,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.0838,356.1948,271.2796,3.0434,255.6954,35.5615
2.0622,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.0773,356.3326,271.2719,3.0528,255.6700,35.2765
2.0684,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.0705,356.4759,271.2639,3.0624,255.6432,34.9805
2.0739,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.0644,356.6041,271.2567,3.0709,255.6192,34.7154
2.0798,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.0579,356.7418,271.2490,3.0798,255.5931,34.4310
2.0858,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.0513,356.8801,271.2412,3.0886,255.5667,34.1452
2.0916,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.0450,357.0160,271.2335,3.0970,255.5406,33.8644
2.0980,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.0380,357.1638,271.2252,3.1060,255.5119,33.5588
2.1038,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.0317,357.2986,271.2176,3.1141,255.4856,33.2803
2.1097,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.0253,357.4359,271.2098,3.1221,255.4586,32.9964
2.1153,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.0193,357.5661,271.2024,3.1295,255.4328,32.7274
2.1222,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.0118,357.7274,271.1932,3.1385,255.4006,32.3941
2.1294,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,359.0042,357.8930,271.1837,3.1474,255.3672,32.0518
2.1368,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.9962,358.0668,271.1738,3.1565,255.3318,31.6927
2.1433,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.9893,358.2178,271.1651,3.1642,255.3009,31.3808
2.1501,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.9820,358.3758,271.1561,3.1720,255.2682,31.0542
2.1574,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.9743,358.5453,271.1463,3.1801,255.2330,30.7040
2.1635,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.9679,358.6877,271.1381,3.1867,255.2031,30.4097
2.1705,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.9606,358.8485,271.1288,3.1938,255.1691,30.0774
2.1771,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.9537,359.0025,271.1199,3.2004,255.1362,29.7593
2.1834,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.9471,359.1494,271.1113,3.2065,255.1047,29.4557
2.1899,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.9403,359.2999,271.1026,3.2125,255.0722,29.1447
2.1960,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.9340,359.4420,271.0943,3.2180,255.0413,28.8511
2.2029,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.9268,359.6028,271.0849,3.2239,255.0061,28.5190
2.2094,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.9202,359.7533,271.0761,3.2291,254.9729,28.2079
2.2155,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.9140,359.8943,271.0678,3.2339,254.9416,27.9166
2.2233,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.9059,0.0771,271.0571,3.2397,254.9007,27.5388
2.2293,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.8998,0.2172,271.0488,3.2439,254.8692,27.2494
2.2359,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.8931,0.3699,271.0398,3.2483,254.8346,26.9340
2.2416,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.8874,0.5021,271.0320,3.2518,254.8045,26.6608
2.2473,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.8816,0.6356,271.0241,3.2552,254.7739,26.3850
2.2533,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.8756,0.7744,271.0158,3.2585,254.7419,26.0983
2.2590,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.8699,0.9068,271.0080,3.2615,254.7113,25.8249
2.2649,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.8640,1.0434,270.9998,3.2644,254.6795,25.5427
2.2706,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.8583,1.1763,270.9919,3.2669,254.6484,25.2682
2.2763,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.8527,1.3093,270.9840,3.2693,254.6171,24.9934
2.2822,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.8468,1.4470,270.9758,3.2715,254.5845,24.7090
2.2882,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.8409,1.5859,270.9674,3.2736,254.5515,24.4223
2.2943,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.8350,1.7274,270.9589,3.2754,254.5176,24.1298
2.3003,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.8291,1.8677,270.9505,3.2771,254.4839,23.8401
2.3062,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.8234,2.0038,270.9423,3.2784,254.4511,23.5591
2.3123,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.8175,2.1448,270.9338,3.2796,254.4169,23.2679
2.3177,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.8122,2.2704,270.9262,3.2804,254.3862,23.0085
2.3234,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.8067,2.4035,270.9182,3.2811,254.3536,22.7337
2.3304,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.7999,2.5675,270.9082,3.2816,254.3132,22.3951
2.3362,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.7944,2.7024,270.9000,3.2818,254.2799,22.1166
2.3432,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.7877,2.8645,270.8901,3.2818,254.2396,21.7819
2.3489,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.7823,2.9967,270.8821,3.2816,254.2065,21.5090
2.3544,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.7771,3.1247,270.8743,3.2811,254.1744,21.2446
2.3600,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.7718,3.2555,270.8663,3.2804,254.1414,20.9747
2.3660,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.7662,3.3933,270.8578,3.2795,254.1065,20.6901
2.3718,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.7607,3.5300,270.8495,3.2783,254.0718,20.4081
2.3778,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.7551,3.6694,270.8409,3.2769,254.0362,20.1204
2.3835,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.7499,3.8005,270.8329,3.2753,254.0025,19.8496
2.3897,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.7441,3.9446,270.8240,3.2734,253.9655,19.5524
2.3955,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.7387,4.0813,270.8156,3.2712,253.9301,19.2701
2.4011,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.7336,4.2112,270.8075,3.2690,253.8964,19.0022
2.4075,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.7277,4.3596,270.7983,3.2662,253.8577,18.6958
2.4132,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.7225,4.4911,270.7902,3.2635,253.8233,18.4246
2.4193,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.7169,4.6346,270.7813,3.2603,253.7856,18.1286
2.4248,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.7120,4.7620,270.7733,3.2572,253.7520,17.8656
2.4305,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.7069,4.8936,270.7651,3.2538,253.7171,17.5940
2.4363,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.7016,5.0303,270.7566,3.2501,253.6808,17.3122
2.4423,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.6962,5.1688,270.7480,3.2460,253.6439,17.0264
2.4478,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.6913,5.2968,270.7400,3.2420,253.6096,16.7623
2.4539,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.6859,5.4393,270.7310,3.2374,253.5714,16.4685
2.4594,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.6810,5.5664,270.7231,3.2329,253.5371,16.2063
2.4654,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.6758,5.7049,270.7144,3.2279,253.4997,15.9207
2.4714,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.6704,5.8465,270.7055,3.2225,253.4613,15.6288
2.4770,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.6656,5.9759,270.6973,3.2173,253.4261,15.3620
2.4829,False,71.7853,0.0000,13.5442,270.0000,169.3152,0.0000,358.6604,6.1127,270.6887,3.2116,253.3887,15.0799
